"group","(Intercept)","conditionnp","conditionpp","conditionvp","cor__(Intercept).conditionnp","cor__(Intercept).conditionpp","cor__(Intercept).conditionvp","cor__conditionnp.conditionpp","cor__conditionnp.conditionvp","cor__conditionpp.conditionvp","sd__(Intercept)","sd__conditionnp","sd__conditionpp","sd__conditionvp","seed","n.participants"
NA,0.282265111662511,0.0157306515126982,0.10218795489945,-0.186824494572969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,602,250
"predicate_1",NA,NA,NA,NA,-0.323728488923056,-0.763100992737192,-0.843537370938076,-0.26751597592565,-0.807207439275339,-0.81342870341298,0.0734699796496968,0.150518799928221,0.0223235294144675,0.00763553197455609,103,250
"workerid",NA,NA,NA,NA,0.395661857961601,-0.635007163508637,-0.440503954926617,-0.67494267366251,-0.409753114834423,-0.891344546838811,0.269850835180142,0.352756228377999,0.00511620686550793,0.371994125568186,103,250
NA,0.102741855162705,0.0920868226294992,0.0347377294541707,0.0677248325400013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103,250
"predicate_1",NA,NA,NA,NA,-0.365342068384088,-0.762421773607029,-0.587893003402618,-0.514632314188387,-0.795306272872884,-0.916057444472884,0.0571306552936158,0.152116633820256,0.00647248720131185,0.127314339840791,906,250
"workerid",NA,NA,NA,NA,-0.654826046678794,-0.727000444466975,-0.649953779954977,-0.816229891485683,-0.759261648032576,-0.545140801145313,0.324442027191755,0.00823637903948584,0.00448350460059774,0.387920946115793,906,250
NA,0.259733216099263,-0.0152044905948368,-0.0213558545989578,-0.26537407278153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,906,250
"predicate_1",NA,NA,NA,NA,-0.822507089157558,-0.761599968402494,-0.420339444409906,-0.743905087711803,-0.859954056746984,-0.789428862974972,0.0126858180336075,0.00308817878787456,0.160104891077187,0.10547918084912,23,250
"workerid",NA,NA,NA,NA,0.662915376428676,-0.747930982042243,-0.534359603519311,-0.801302871386022,-0.300773445592102,-0.873058436782228,0.388856195302248,0.327052012625333,0.00350336539988105,0.392206340468229,23,250
NA,0.110325788511303,0.184971128599267,-0.0868080983079211,-0.00338829786164902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,250
"predicate_1",NA,NA,NA,NA,-0.548050789645054,-0.625950263077776,-0.454593359556732,-0.526692091748672,-0.572036351757912,-0.711175088410637,0.102477039987425,0.116102635869411,0.00444696660515495,0.114481553162652,603,250
"workerid",NA,NA,NA,NA,-0.0151418195829663,-0.677926142288704,-0.599109949283197,-0.835604916647629,-0.306821492160269,-0.555676898161718,0.343645097170658,0.144534941888291,0.0072976647999795,0.495409315523415,603,250
NA,0.205356287647135,-0.00301858453466109,-0.139397511955916,-0.040478106298351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,603,250
"predicate_1",NA,NA,NA,NA,-0.754116909134621,-0.812925204548907,-0.715199082479594,-0.804618038967171,-0.819742685372481,-0.744231081412583,0.123393763080336,0.00184618715357529,0.00518174943853992,0.140814284160807,104,250
"workerid",NA,NA,NA,NA,0.400806527858679,-0.561088442630113,-0.277586228599618,-0.569898748419395,-0.182434580425745,-0.890418578083429,0.320384608903125,0.325290123677827,0.0106441196788043,0.42601689493467,104,250
NA,0.0871052613464995,0.268312508944395,0.112982684077614,-0.0335651440730839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104,250
"predicate_1",NA,NA,NA,NA,-0.6415183882893,-0.865567022845722,-0.395941770109679,-0.0797965524016496,-0.780606058033283,-0.919223122058978,0.0275734757413355,0.114408580851102,0.0911700583886531,0.0941656564127795,907,250
"workerid",NA,NA,NA,NA,-0.790561702059485,-0.681204510537162,-0.493776797128095,-0.761782160113166,-0.596011774126184,-0.534156122175082,0.409341770985338,0.00279427774208653,0.00416709422915812,0.433302510127248,907,250
NA,0.215967025401401,0.0678708252116815,-0.0920715075130783,-0.05944303052183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,907,250
"predicate_1",NA,NA,NA,NA,-0.187041921438727,-0.785131001291224,-0.780844494036548,-0.725535454418659,-0.786096385458068,-0.809282428833713,0.0720555305755129,0.119836143901412,0.00163381938019943,0.00506065210075717,24,250
"workerid",NA,NA,NA,NA,-0.186626630726818,-0.663853673383774,-0.53016597364045,-0.585643630473111,-0.892319737419131,-0.858653276960007,0.378684970699743,0.18369407997007,0.00395681271155483,0.368367194562751,24,250
NA,0.227202527636964,-0.00595163905048995,0.0824082462422529,-0.133857444662877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,250
"predicate_1",NA,NA,NA,NA,-0.32970360694305,-0.678735667049102,-0.738912643959982,-0.532687500150552,-0.728099762764942,-0.708417725837486,0.0612922467593431,0.099911336737543,0.0050421547729109,0.00269611046855825,604,250
"workerid",NA,NA,NA,NA,0.255316317065792,0.0262148091070172,-0.394849372423932,0.266046552754993,-0.515502691618902,-0.351924670098621,0.21310995799441,0.316507874503338,0.0751970813914838,0.439549403274834,604,250
NA,0.126306991469478,0.243582414073861,0.114411526083064,0.0220163174122459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,604,250
"predicate_1",NA,NA,NA,NA,-0.419369238623294,-0.936528295712237,-0.944840490941581,-0.778524448257792,-0.856525773358104,-0.624814780841656,0.0643111858777886,0.0133608729180213,0.0985819457728389,0.00414058697221958,908,250
"workerid",NA,NA,NA,NA,0.20097729398461,-0.609025345210689,-0.438755488477685,-0.751956579497535,-0.59994518764465,-0.0143445057589086,0.325251103203128,0.37511296508552,0.0181773824929037,0.419950663684983,908,250
NA,0.120296140644263,0.295263573844448,-0.138863290636298,-0.0540299646829177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,908,250
"predicate_1",NA,NA,NA,NA,-0.0743269522455698,-0.737179591411893,-0.933700910576205,-0.822362725727963,-0.868157362524398,-0.764677811454249,0.0770673606726065,0.113993662096489,0.0803496819491597,0.00582759725917709,25,250
"workerid",NA,NA,NA,NA,0.0823308562537239,-0.0819944896736639,-0.00842173349353377,0.523340105698458,-0.595128866712702,-0.669244287760263,0.265865374877025,0.437691081440201,0.141117365071106,0.3922639262454,25,250
NA,0.160295926505799,0.222552858814222,-0.0209636992654808,0.0858634650438349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,250
"predicate_1",NA,NA,NA,NA,-0.79906096933152,-0.84319615889419,-0.723592702209043,-0.360838401376597,-0.450273934087215,-0.721950278458682,0.00216898462206174,0.154658438694908,0.00854871654481448,0.116364898176504,605,250
"workerid",NA,NA,NA,NA,0.297328018217233,-0.525242143109793,-0.450446381183015,-0.616096404767561,-0.758254041577599,-0.552279419521849,0.278518501616196,0.226885474005996,0.00562967052270456,0.41233338719771,605,250
NA,0.239685150550933,0.017139344202392,-0.0607370468550631,-0.0592379215667283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,605,250
"predicate_1",NA,NA,NA,NA,-0.207258990629678,-0.838259901916553,-0.832600585945457,-0.803975829504436,-0.826922498701482,-0.77004854239349,0.0639705374756259,0.124673122269661,0.00217563235797732,0.00387775801372245,909,250
"workerid",NA,NA,NA,NA,0.217274238527589,-0.883461921722221,-0.592981169723093,-0.837934473530886,-0.694494393196823,-0.510306664560301,0.370430153350749,0.157353417796196,0.00466784567514221,0.466320523607953,909,250
NA,0.111477426776993,0.195934246680637,0.049764769095052,-0.0431521768118786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,909,250
"predicate_1",NA,NA,NA,NA,-0.748048870823439,-0.806302724367756,-0.772966671483603,-0.761504019578232,-0.744329804484607,-0.720880366971894,0.00291617467463851,0.111637766053571,0.0034008211277467,0.0115179794396821,817,250
"workerid",NA,NA,NA,NA,0.400597629541015,-0.859904953750115,-0.581700639204604,-0.761373113390127,-0.739416998621599,-0.577579934472051,0.319567503103822,0.290257871201504,0.0118686443439789,0.404540850362742,817,250
NA,0.133280804961795,0.0809704277849146,0.0840061567877123,0.0661662312968148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,817,250
"predicate_1",NA,NA,NA,NA,-0.170592899458617,-0.796797877912362,-0.618820332722479,-0.694316749195812,-0.612595886715122,-0.835993163365982,0.0816705145736391,0.0936627075302428,0.00325541987719635,0.093776216410502,26,250
"workerid",NA,NA,NA,NA,0.249690246195954,-0.689780698977679,-0.668107721069809,-0.703795440585552,-0.448878358247408,-0.811962269206281,0.329697229794956,0.287311944516026,0.00292525072487473,0.527669126920509,26,250
NA,0.272549275128305,0.0448239128339519,-0.0306786616789018,-0.0718964605893542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,250
"predicate_1",NA,NA,NA,NA,-0.728774390906945,-0.85209472838416,-0.834346054496552,-0.705421196806456,-0.414256104658363,-0.780816655847234,0.109595312457025,0.136537273666219,0.00295659052874548,0.21579848601908,910,250
"workerid",NA,NA,NA,NA,-0.157777169323863,0.143676364496254,-0.529148876708422,0.0355325887227055,-0.472333541237566,-0.60516172721997,0.229885927442612,0.151462729098344,0.137176955899036,0.386994290038675,910,250
NA,0.154370884640298,0.0288777625595118,0.0281879590732976,-0.0840898490039738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,910,250
"predicate_1",NA,NA,NA,NA,-0.225684514876608,-0.757972556483182,-0.55725459564185,-0.70486445839299,-0.46195214859136,-0.783500665451623,0.0365762312748354,0.0483324362439981,0.00232301848432873,0.206646345449047,27,250
"workerid",NA,NA,NA,NA,0.331526556676577,-0.794203198913288,-0.371148658569384,-0.721458145234154,-0.703104631372268,-0.792810379868467,0.250252092270581,0.25038041927965,0.00177132839680951,0.393519150989257,27,250
NA,0.158546436644288,0.035537014752009,-0.0129070787850241,-0.176431992610528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,250
"predicate_1",NA,NA,NA,NA,-0.206519451161979,-0.870374360610345,-0.776735154577621,-0.850344249736517,-0.442637843824158,-0.843151602660833,0.0698604543090176,0.119240907269073,0.00278177392933614,0.203036860682892,911,250
"workerid",NA,NA,NA,NA,0.312040431426742,-0.703953120724234,-0.698263424483274,-0.56659080671701,-0.813062982346642,-0.846265193765274,0.365690688945921,0.260264240573238,0.0131400761146332,0.502828831669494,911,250
NA,0.0991949860564684,0.103497099165765,0.0897090390343351,-0.235612714944274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,911,250
"predicate_1",NA,NA,NA,NA,-0.354980469999294,-0.876304164337972,-0.663892191683832,-0.584475853688994,-0.505834045357491,-0.703735771376215,0.132786074200501,0.0501656595515719,0.0300448103291084,0.0355124611567062,912,250
"workerid",NA,NA,NA,NA,0.186670186724811,-0.42662126227037,-0.499879301404282,-0.370277549512749,-0.609467359857121,-0.890562377099796,0.294242991885141,0.24718418368443,0.0080066566894451,0.332932325095996,912,250
NA,0.0976118660742184,0.19542015896283,0.0173011355583271,0.0045006266929942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,912,250
"predicate_1",NA,NA,NA,NA,-0.471616068627337,-0.501933863552585,-0.858165814692974,-0.540853920311328,-0.801918751403376,-0.790004625296854,0.0384076499937936,0.0180446529418824,0.0212421280209745,0.00786771951431575,28,250
"workerid",NA,NA,NA,NA,0.454043136406115,-0.0102764464797988,-0.36061457043883,0.0620579466811766,-0.255514169180213,-0.150238090582981,0.283635441524967,0.419515549186479,0.112478974208952,0.469845720934443,28,250
NA,0.206417619934466,0.177050567708258,-0.00325997854219493,-0.0632492691335298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,250
"predicate_1",NA,NA,NA,NA,-0.77481494016023,-0.910577857934626,-0.683423494433204,-0.790505959102814,-0.730914803187655,-0.743797155807972,0.0625446676392918,0.00200079073641175,0.153907666065705,0.00448588294770298,29,250
"workerid",NA,NA,NA,NA,0.0693244314747882,-0.446155272255484,-0.696379743503599,-0.483849149754488,-0.565044142593365,-0.885232688188119,0.373180820915624,0.100123245864827,0.00567363439526477,0.581780571968182,29,250
NA,0.201798791902724,0.0919354535169742,-0.239710941729579,0.06153595645931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,250
"predicate_1",NA,NA,NA,NA,-0.0290549647598149,-0.706737089926566,-0.714128043997077,-0.813764061418039,-0.506350874088407,-0.837765481333209,0.0595916232458694,0.141051619176761,0.0681442297858167,0.207741253917408,913,250
"workerid",NA,NA,NA,NA,0.151787696514994,-0.436792402256969,-0.550475408221434,-0.347920139121443,-0.594136725882307,-0.496280475099855,0.268408874623113,0.38794912001576,0.0110971135037299,0.53080189128836,913,250
NA,0.143343158868261,0.0451155133178743,-0.00830920589742533,-0.158735560590554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,913,250
"predicate_1",NA,NA,NA,NA,-0.440754947925044,-0.734487174289995,-0.798829046985904,-0.584981421340302,-0.743077553771711,-0.785887941366366,0.00483791062146667,0.142701276712729,0.0387549848117677,0.00199745306463639,30,250
"workerid",NA,NA,NA,NA,-0.168815045675249,-0.326944403684896,-0.321284774511357,-0.139998802705007,-0.879000805222022,-0.615075558369185,0.298874302538188,0.274623544551934,0.198428712093728,0.285605580716475,30,250
NA,0.22586091015484,-0.0329986630223,-0.0104169336482718,-0.0378216783716647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,250
"predicate_1",NA,NA,NA,NA,-0.614468139848388,-0.85550681861384,-0.412228505267687,-0.332786443981633,-0.351600924035266,-0.730297856397791,0.0268945259242922,0.184910105403029,0.0597886589858531,0.0271572557149593,105,250
"workerid",NA,NA,NA,NA,0.303702839695353,-0.147531023134022,-0.529693668858176,0.217211228310402,-0.30528025194576,-0.352139868438662,0.221070389587987,0.267524422022972,0.0954211317677351,0.361433219344642,105,250
NA,0.221023156480106,0.0190311728678597,-0.0156588765688488,-0.146613339204624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105,250
"predicate_1",NA,NA,NA,NA,-0.383980122091553,-0.863647064506233,-0.647096461560433,-0.788579397280753,-0.542462359610768,-0.846140186412737,0.0267103231715691,0.041951806221298,0.00404752992149372,0.0289993608177006,914,250
"workerid",NA,NA,NA,NA,0.325615923477682,-0.600178099470543,-0.382584436518236,-0.634458448359881,-0.410347588616301,-0.849134325494068,0.334045099734202,0.431558554507717,0.00353414945138877,0.383411365303825,914,250
NA,0.206803357522288,0.246534732556789,0.0159127976771387,-0.054813132199837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,914,250
"predicate_1",NA,NA,NA,NA,-0.876915650937715,-0.839603361910135,-0.829707522844232,-0.776313397354166,-0.70567911087782,-0.728965235323232,0.126044122391133,0.00289698137448453,0.211001508565593,0.0216300433675819,31,250
"workerid",NA,NA,NA,NA,0.267540755421202,-0.584822867490323,-0.432366127051194,-0.566497011939847,-0.83263203890057,-0.774525629853648,0.230217295443679,0.276671703508702,0.00350605319211313,0.454799817308965,31,250
NA,0.147367161976955,0.163873828318469,-0.187220101564288,-0.0272324372202192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,250
"predicate_1",NA,NA,NA,NA,-0.80491803647576,-0.600430093711639,-0.856013514355711,-0.874306741071025,-0.59983164581523,-0.868786251082723,0.104258508222658,0.0114034818163268,0.0115071320274174,0.00693804614574927,106,250
"workerid",NA,NA,NA,NA,0.27922279833221,-0.176432337766704,-0.479995204840316,-0.10736233220165,-0.534734191882418,-0.704911700716167,0.27370574991864,0.613274913393804,0.0173518294924478,0.295050016810641,106,250
NA,0.13213880008078,0.0876263865100262,0.103973840222424,0.0499718584261039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,106,250
"predicate_1",NA,NA,NA,NA,-0.572888499409811,-0.779549534163383,-0.864947112866633,-0.776886630464656,-0.638090292950049,-0.868349060323256,0.0455977009509996,0.00633710922445103,0.00157275183551446,0.241979004887353,915,250
"workerid",NA,NA,NA,NA,0.171148519171103,-0.35538816087257,-0.238186647711515,-0.0453627703621492,-0.687612949558295,-0.799314471687722,0.240812846216963,0.268504725494169,0.0289285378785596,0.124150363242201,915,250
NA,0.159949144446726,0.146870119810635,0.0166019564281699,-0.237252985731008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,915,250
"predicate_1",NA,NA,NA,NA,-0.26196103651099,-0.82526024080423,-0.759923592198028,-0.663301413549325,-0.118859549062994,-0.784312156969534,0.0373102128282329,0.187929501921749,0.00499613042981603,0.185941749210343,32,250
"workerid",NA,NA,NA,NA,0.290246767325715,-0.728610860740174,-0.686363689671622,-0.738007521965574,-0.412031648529436,-0.851983224522061,0.355395196954532,0.249878437934158,0.00313078205586744,0.570169917627834,32,250
NA,0.17285042666267,0.0708322658492641,-0.0145933237082507,-0.258065728084547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,250
"predicate_1",NA,NA,NA,NA,-0.65925123922092,-0.89023907343925,-0.719013046642411,-0.605909643861573,-0.638057727252523,-0.845819965538198,0.00288324688489227,0.151576905161364,0.00438931975314446,0.0152072913938828,107,250
"workerid",NA,NA,NA,NA,0.0169096330610299,-0.742729873955007,-0.785837502145676,-0.53032224023317,-0.245680807052949,-0.424957725981774,0.353858783169233,0.182282162030897,0.00849418956850641,0.521193802349074,107,250
NA,0.180439154439011,0.0864248225292032,-0.0376770597666679,0.0127670982275023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107,250
"predicate_1",NA,NA,NA,NA,-0.605190996697452,-0.735421543594164,-0.615636749367205,-0.79463331155264,-0.611942775541177,-0.86914842466334,0.0881091116233871,0.0131692574803326,0.00626145844347539,0.0255326531334811,916,250
"workerid",NA,NA,NA,NA,-0.134472571581309,-0.687444845799792,-0.557598265389937,-0.658659332267895,-0.616926756721323,-0.782896244735203,0.317017553983341,0.325034463033212,0.00374274442809546,0.268159125094218,916,250
NA,0.0831161927571502,0.208342234401567,-0.00938164395198156,-0.0470573182914809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,916,250
"predicate_1",NA,NA,NA,NA,-0.168441895158472,-0.947521500677194,-0.720035730446486,-0.900447997283472,-0.58878919334094,-0.850032277187772,0.0576102396934117,0.0730804480155224,0.0763957918767342,0.0494059402298422,33,250
"workerid",NA,NA,NA,NA,0.383756378570599,-0.553380261318626,-0.356867507731567,-0.603792167946976,-0.222213505076743,-0.879625808873198,0.278857329551757,0.287801513562866,0.00698688930869186,0.509692664962663,33,250
NA,0.116260491669272,0.246243662647324,-0.123064737363198,-0.0371069014549781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,250
"predicate_1",NA,NA,NA,NA,-0.671839825184279,-0.820530938289578,-0.839078706126364,-0.515438368620102,-0.326210155330954,-0.570259081127638,0.0022927695756328,0.163049716894734,0.00509644910638669,0.177131304571917,606,250
"workerid",NA,NA,NA,NA,0.199091911844231,-0.0532264303983039,-0.649516004287392,-0.00992115810208887,-0.230664692663053,-0.602809278401877,0.323221935859805,0.21180893613895,0.0956706263389365,0.402177445720231,606,250
NA,0.116484466807672,0.16233143386241,0.144582753336677,0.0229352187133847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,606,250
"predicate_1",NA,NA,NA,NA,-0.615275881412128,-0.447239002904394,-0.766537671717712,-0.684448188239774,-0.864951881210904,-0.759891829268564,0.0553113573154996,0.0231189301354505,0.113935854110196,0.00842226439868331,917,250
"workerid",NA,NA,NA,NA,0.338490580553089,-0.703796840969656,-0.720639407998925,-0.703601055946442,-0.462374826717643,-0.81929168328205,0.343692118911577,0.209919035811712,0.0027341810145391,0.554516966062746,917,250
NA,0.222721898637001,0.0414913311153693,-0.0952793226260461,-0.092248464004022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,917,250
"predicate_1",NA,NA,NA,NA,-0.307795582972731,-0.480677892774469,-0.547283926695546,-0.398979345128713,-0.169620222250173,-0.775777179080726,0.0225392878203765,0.261100802158155,0.0792648651057566,0.0550814097391426,818,250
"workerid",NA,NA,NA,NA,0.0591691279712866,-0.706299486622921,-0.53474446541391,-0.876755160512208,-0.771667999549456,-0.397321762249699,0.269189838309751,0.200859634791669,0.00831101564895101,0.356668978471066,818,250
NA,0.109965001630743,-0.109632958835029,-0.0637734372967222,0.068752770842432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,818,250
"predicate_1",NA,NA,NA,NA,-0.470890141041732,-0.901280202890031,-0.66587724978963,-0.74150661251191,-0.522946497144784,-0.88078342202825,0.00295248966624633,0.252544926721632,0.00499724974415076,0.136270339383862,34,250
"workerid",NA,NA,NA,NA,0.251381690011626,-0.715132680853092,-0.562713769032317,-0.723899173404715,-0.881050462982912,-0.821944626744366,0.377813683578311,0.274423187607839,0.00225850223799556,0.550638618081274,34,250
NA,0.202526678736634,-0.0471191854882809,0.118651773696431,-0.199764970956431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,250
"predicate_1",NA,NA,NA,NA,-0.655491375932551,-0.745877989903393,-0.693225629931478,-0.364666599530169,0.0310313996795103,-0.459490777531745,0.0839271672681371,0.167661279477672,0.113939646676474,0.0402140397370948,607,250
"workerid",NA,NA,NA,NA,0.377068827475385,-0.400700176543764,-0.561044817151983,-0.206661622037157,-0.702407744323998,-0.919533392114171,0.351377490601796,0.384288727550893,0.135235867130183,0.418008301117748,607,250
NA,0.165581601751648,0.252886988172565,-0.0381750109395464,-0.0511074552168455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,607,250
"predicate_1",NA,NA,NA,NA,-0.453793803033728,-0.771951840577337,-0.665781390466757,-0.865054944932603,-0.484670640315399,-0.900725416609762,0.110702709112444,0.111498267227299,0.026905067823172,0.160109305024727,918,250
"workerid",NA,NA,NA,NA,0.279741808414463,0.106302746957032,-0.531406303836061,0.333659324740208,-0.244320220075663,-0.72395419260257,0.226253980847377,0.303686868310428,0.166815689275322,0.376864582444184,918,250
NA,0.0591351660796937,0.116313815849703,0.174136091780535,0.0129588012985405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,918,250
"predicate_1",NA,NA,NA,NA,-0.655882379033653,-0.66412206466471,-0.863174287711827,-0.737853465453103,-0.802331761303221,-0.877396393094164,0.0709923959356617,0.0335962785592333,0.00894279828455548,0.0134580635699202,819,250
"workerid",NA,NA,NA,NA,0.029958538251823,-0.0548156722432688,-0.53769037976522,0.352320684952864,0.000341844128846542,-0.27074051403629,0.283157944174762,0.356302303854142,0.105217004531655,0.521994673762453,819,250
NA,0.143221473402207,0.21073001001978,0.0638456275251865,-0.127317095203614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,819,250
"predicate_1",NA,NA,NA,NA,-0.667721945929949,-0.720610130425594,-0.882514415172277,-0.727332303837021,-0.847554600140906,-0.874410551192729,0.04796064606231,0.00419813677806676,0.00273561488246296,0.173945988593506,35,250
"workerid",NA,NA,NA,NA,0.102519591960257,-0.711306163273424,-0.745062872426112,-0.665343335755947,0.0213249891743118,-0.714551499534123,0.385309958461375,0.258236174727106,0.00323845741338561,0.502381662076618,35,250
NA,0.202734401368533,0.0816882669855427,-0.0489354161240076,-0.142170910327632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,250
"predicate_1",NA,NA,NA,NA,-0.405602331527161,-0.771516477127665,-0.532827404751914,-0.743756203461127,-0.613737341839858,-0.832043607485313,0.127514156535947,0.0166984341713331,0.00482070400814124,0.0163689088573912,608,250
"workerid",NA,NA,NA,NA,0.0318246180949933,-0.0709784447203875,-0.620208219430215,-0.466040139548622,-0.580969720083259,-0.414143939528511,0.24982988162696,0.475999532096176,0.0488421798551703,0.389130864825994,608,250
NA,0.0943915969113188,0.2707964567005,-0.0100653531777201,0.145624929030836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,608,250
"predicate_1",NA,NA,NA,NA,-0.695850122034494,-0.713481594850559,-0.534770109532756,-0.740563126767245,-0.840925568109167,-0.765124246698854,0.0824170616761608,0.00595881694452981,0.00641879724142122,0.0651092129026978,919,250
"workerid",NA,NA,NA,NA,0.181068256191615,-0.529662723737923,-0.527084403494939,-0.325072826754483,-0.928060781330537,-0.833877729198124,0.301274334645325,0.413662774656519,0.020748259096207,0.22827008234862,919,250
NA,0.162946513715674,0.242229203551149,0.0188351103025204,-0.104958378820919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,919,250
"predicate_1",NA,NA,NA,NA,-0.78143766114181,-0.795331643980804,-0.819600591694826,-0.452141582537362,-0.589515258022621,-0.623457539097294,0.00169091961065695,0.0368152893759093,0.139162093402252,0.00507051844313798,820,250
"workerid",NA,NA,NA,NA,0.221996264342528,-0.704279727505224,-0.501507112108447,-0.701077618516626,-0.51671779147698,-0.841445998944772,0.366680148076371,0.19487808566158,0.00335461876679517,0.381966524697948,820,250
NA,0.199488997375557,0.121926205963766,-0.017631819597816,0.0421801904678532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,820,250
"predicate_1",NA,NA,NA,NA,-0.496872875528898,-0.856911531208297,-0.530263936068218,-0.548002216818793,-0.87076535466303,-0.86639471418911,0.061488835736892,0.113587579079894,0.0764025075859338,0.0218610853645668,36,250
"workerid",NA,NA,NA,NA,0.225900107903801,-0.242566012546377,-0.249184005357361,-0.0155265276000662,-0.707996358845033,-0.819931021805227,0.204852520190487,0.278267406838439,0.0367806264704292,0.37123102130073,36,250
NA,0.0357534645511665,0.19970113187619,0.157899240341632,0.101567199730161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,250
"predicate_1",NA,NA,NA,NA,-0.539454291599286,-0.949047371237033,-0.260572116070186,-0.634463037423491,-0.377461954435123,-0.831119847874467,0.117603415724093,0.0161084028129997,0.095546910553452,0.118306771786507,609,250
"workerid",NA,NA,NA,NA,0.394120980794504,-0.596709558485861,-0.481379701478506,-0.55506800076425,-0.456231338878669,-0.796617990162235,0.398658065177229,0.188895979976865,0.00372968701758692,0.47100416868692,609,250
NA,0.168656643805487,0.27791951031185,-0.128839981102314,-0.0526385356096734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,609,250
"predicate_1",NA,NA,NA,NA,-0.938548228730089,-0.712642322331026,-0.731654744531503,-0.644363456190704,-0.615126959741845,-0.920732570222515,0.117821010109024,0.00912209193533157,0.0686606639192633,0.159220739042508,821,250
"workerid",NA,NA,NA,NA,0.348425243124351,-0.238847706337064,-0.474701589147009,0.26364006080689,-0.224417257351587,-0.748003340369955,0.191273072353574,0.457840710887955,0.160008534583553,0.411925886824207,821,250
NA,0.0718219714256949,0.303112359427064,0.0569846863177968,-0.161962903624427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,821,250
"predicate_1",NA,NA,NA,NA,-0.393450394510076,-0.640393138094912,-0.865026773399368,-0.638905124241535,-0.705018355066284,-0.685855027604857,0.0512515204736632,0.0354314870434102,0.00519272951064095,0.193243369138589,920,250
"workerid",NA,NA,NA,NA,0.0914582542855195,-0.884337480559571,-0.514424802080287,-0.878267161400988,-0.646950488099046,-0.717424345471378,0.340378332530958,0.218406453266767,0.00445260341637394,0.375655996510894,920,250
NA,0.103170214091933,0.148612940676642,0.00446670926161019,-0.158853851205475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,920,250
"predicate_1",NA,NA,NA,NA,-0.674302215476007,-0.680476259135051,-0.737549204200157,-0.688137930284884,-0.866440244314612,-0.82019565642225,0.0937352956671792,0.00697266046167941,0.0023046605059043,0.0136544480909617,37,250
"workerid",NA,NA,NA,NA,0.230090248612432,-0.416826290710554,-0.465601999303327,-0.0811765135209271,-0.143433684003034,0.158821419048294,0.309607774196251,0.156841463200823,0.0417873901354806,0.505678372247094,37,250
NA,-0.027328013682746,0.2468769893024,0.166141188443092,0.200997414024885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,250
